generation_mode,fibro_typename,density,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
composition,patchy,0.26900,0.52360,17,-69.841970,28.856337,4.970662,-70.170400,38.215791,7.972836,-70.379814,47.599544,10.796645,-70.751088,59.707786,13.301046,-70.616192,76.963479,15.615474,-70.809982,96.122629,19.346953,-71.113623,130.022280,24.845290,-71.563336,186.901328,36.609665,-71.526469,328.800480,68.555531
composition,patchy,0.26900,0.52360,18,-72.357616,38.922795,4.775139,-73.024737,40.362906,7.997913,-72.472402,46.000108,11.391616,-72.263508,59.130354,13.642390,-71.847254,73.643531,16.597135,-71.880080,96.167004,19.762604,-72.196572,128.759029,25.438428,-71.930296,184.226396,37.507433,-71.695665,327.282839,68.958092
composition,patchy,0.26900,0.52360,19,-71.532036,20.773140,6.233817,-71.713698,32.641180,8.871053,-71.982768,43.007051,11.547508,-72.329907,56.207677,13.920535,-72.415916,71.628180,16.706714,-72.535159,95.898961,19.747371,-72.753330,129.643072,25.272849,-72.213798,185.465063,37.646590,-72.459197,326.607512,68.756228
composition,patchy,0.26900,0.52360,20,-70.374722,16.541475,6.749098,-72.261163,26.164788,9.775375,-73.300756,36.465618,12.405640,-72.401614,49.163441,14.964134,-72.903885,66.762294,17.633086,-72.809105,92.616045,20.587088,-72.796336,126.110605,26.401347,-72.250361,185.441330,38.253258,-72.374517,319.900734,70.489881
composition,patchy,0.26900,0.52360,21,-72.831438,26.681204,4.929670,-72.028728,35.475843,7.822510,-72.039961,43.021789,10.729058,-71.817188,51.407714,13.831421,-71.584191,63.280708,17.380685,-71.314367,86.868406,20.164846,-71.610900,120.089025,25.485317,-71.501067,177.651715,36.387430,-71.703466,308.506841,68.392750
composition,patchy,0.26900,0.52360,22,-75.046309,39.449091,5.841268,-75.194718,38.376017,8.102823,-74.469214,44.279946,11.182198,-73.196344,54.583373,13.957470,-72.128336,70.356395,16.628652,-71.985656,91.633836,20.452241,-72.158671,128.310483,25.702309,-71.595749,184.044495,37.950808,-72.152522,332.151227,68.781543
composition,patchy,0.26900,0.52360,23,-72.974312,40.614975,6.265920,-72.791362,40.467056,8.264098,-72.410017,44.264272,11.157088,-71.796592,55.561598,13.344200,-71.996655,70.710268,15.809803,-72.323081,89.716942,19.350502,-71.832545,119.892000,25.499234,-71.709948,178.561691,37.401687,-71.891513,321.933552,68.420154
composition,patchy,0.26900,0.52360,24,-73.181775,33.660891,5.304279,-72.987092,36.654225,8.249685,-72.688380,44.280404,11.239112,-72.670425,55.997838,13.852580,-72.584824,72.276299,16.410233,-72.442691,94.065191,19.786685,-72.584056,125.315432,26.002714,-72.371060,179.355854,39.000731,-72.629573,325.356651,69.858665
composition,patchy,0.26900,0.52360,25,-73.137484,28.518132,5.210431,-72.648181,36.110704,8.769499,-73.059077,45.898302,11.639389,-72.578472,59.655197,14.069300,-72.512130,75.423078,16.997099,-72.368945,98.512772,20.397655,-72.297978,131.567850,26.067896,-72.429151,188.667992,38.342448,-72.332828,328.184739,69.299242
composition,patchy,0.26900,0.52360,26,-72.903123,33.594724,4.833884,-72.449254,35.290900,7.796779,-71.948934,41.747549,10.761780,-71.905618,50.991123,13.641672,-72.029774,64.696580,16.702911,-71.616706,90.314945,19.338636,-71.274084,124.037697,24.437946,-72.013350,176.238104,37.228279,-71.888473,316.864980,66.681541
composition,patchy,0.26900,0.52360,27,-71.849302,40.622132,6.058023,-72.090282,40.428801,8.105659,-71.671373,44.625985,11.125060,-71.386354,53.056095,14.267710,-70.993478,71.829083,16.478486,-70.968178,95.405215,19.529634,-71.114664,132.269052,24.509851,-71.934697,193.764922,35.815887,-71.792226,332.880552,67.462989
composition,patchy,0.26900,0.52360,28,-71.918358,33.599069,4.887734,-71.466860,37.197141,8.327051,-72.174305,44.373041,11.512846,-72.000358,56.564437,14.033705,-71.496860,77.222619,15.519386,-71.153556,95.636201,18.855933,-71.178575,123.714802,24.542036,-71.922477,184.991580,35.825824,-71.806542,332.047969,65.670866
composition,patchy,0.26900,0.52360,29,-72.627819,24.727370,5.473079,-71.043235,34.542216,8.511900,-71.093671,43.696186,11.371910,-70.624034,54.327436,14.340143,-71.287997,72.699672,16.532357,-71.370851,97.740138,19.275694,-71.802247,127.965305,25.792908,-72.039901,194.421200,37.520672,-71.834343,340.578711,68.892420
composition,patchy,0.26900,0.52360,30,-67.973319,19.724357,6.572073,-68.965862,33.073859,8.725869,-69.391765,43.555993,11.312630,-69.733972,58.077771,13.268506,-69.814206,73.161731,15.865729,-70.379046,95.172687,19.047741,-71.060706,126.905380,24.743325,-71.279820,184.953295,36.587123,-71.223875,327.463161,67.578517
composition,patchy,0.26900,0.52360,31,-67.585686,21.905520,6.258146,-68.774870,34.876705,8.565201,-69.719587,45.600332,11.089642,-70.253277,57.621432,13.514614,-70.460752,72.220074,16.425631,-70.685321,95.768798,19.478411,-71.243631,130.717903,24.958731,-71.505729,185.055348,37.444154,-71.264820,328.995339,67.797652
composition,patchy,0.26900,0.52360,32,-69.067248,28.393471,4.606490,-69.477354,34.806571,7.999680,-70.240759,43.670944,10.639526,-69.936303,56.832395,12.649551,-69.916141,70.438824,15.474517,-70.370350,94.335736,18.073476,-70.698999,124.767030,23.309410,-70.914973,178.097912,35.129838,-71.162540,316.199913,65.243347
composition,patchy,0.26900,0.52360,33,-70.819006,34.183651,5.309536,-70.734214,34.211800,7.739635,-71.167289,39.055860,10.807515,-70.820807,48.678651,13.474317,-70.975263,64.118416,15.763375,-71.544569,86.361983,18.620179,-72.144710,117.288960,23.855311,-71.841728,172.096131,34.901578,-72.591989,301.497508,65.391573
composition,patchy,0.26900,0.52360,34,-69.588603,28.921285,5.235721,-71.094815,32.839775,8.089622,-70.959618,40.716179,10.765905,-71.644891,51.814961,13.057230,-71.948635,63.731939,16.148772,-72.386729,84.835075,19.456294,-72.050092,120.694150,23.554897,-71.799412,172.855446,34.556942,-71.728134,309.507112,64.305475
composition,patchy,0.26900,0.52360,35,-70.914072,25.391879,5.420804,-71.265834,33.876186,8.800334,-71.595623,43.957677,11.470839,-71.642026,57.068166,13.839429,-71.817821,70.935580,16.990383,-71.856643,97.140400,19.630014,-71.799877,128.275892,24.909444,-71.819962,185.622288,35.688346,-71.840633,323.957372,68.748338
composition,patchy,0.26900,0.52360,36,-69.622805,19.942420,6.676691,-70.412645,30.708111,9.912661,-70.576798,51.202362,10.417685,-70.251078,60.689301,12.953917,-70.610361,69.923092,16.654504,-70.513805,90.735665,20.078002,-71.098691,122.435037,25.454982,-70.917147,186.182020,35.570655,-71.062060,320.670358,67.726486
composition,patchy,0.26900,0.52360,37,-69.156948,18.905337,6.253083,-70.250825,28.650610,9.451733,-69.366249,42.214560,11.374737,-69.724600,55.509453,13.417331,-69.561295,70.304962,16.049230,-69.683100,90.222300,19.436380,-69.926858,120.875867,25.107436,-70.343596,181.974138,35.683073,-70.418070,319.062059,67.058275
composition,patchy,0.26900,0.52360,38,-72.510553,17.694087,6.111055,-69.295964,27.544264,8.934964,-68.817953,38.418828,11.138478,-69.057818,50.378924,13.453669,-69.236135,68.702370,15.296495,-68.897386,88.255241,18.741977,-69.687255,123.430702,23.787055,-70.210420,179.471666,34.334118,-70.180699,321.897664,62.825468
composition,patchy,0.26900,0.52360,39,-68.827346,21.691983,5.194867,-68.025373,32.679964,7.486061,-67.876040,39.130159,10.484151,-68.058488,49.007388,13.066448,-68.491159,64.448936,15.183325,-69.069989,85.501480,18.105892,-69.575446,120.127808,22.279874,-70.117209,172.816556,32.929601,-70.313943,312.203896,61.207088
composition,patchy,0.26900,0.52360,40,-70.958837,26.192882,4.615504,-69.526449,33.784736,7.739837,-69.363606,40.848930,10.635676,-69.373797,51.525135,13.162972,-69.016673,67.330979,15.245456,-69.425934,87.736797,18.346425,-69.602488,122.167449,22.664416,-69.940541,176.867234,33.420566,-70.413907,312.477270,62.910431
composition,patchy,0.26900,0.52360,41,-70.874733,29.357791,5.317533,-71.396663,34.708515,7.984137,-70.661730,43.099194,10.591238,-70.029057,53.913950,12.979619,-69.590435,68.520645,15.475353,-69.673834,89.887846,18.457107,-69.777276,123.442259,22.761885,-69.567954,176.922190,33.855922,-70.692390,316.003203,63.396852
composition,patchy,0.26900,0.52360,42,-70.571229,29.051630,5.625393,-71.567933,30.581099,8.130284,-71.413194,38.682979,10.615732,-71.599580,48.412195,13.037677,-71.171864,61.111578,15.864501,-70.525334,83.185871,18.855777,-70.979316,117.500269,23.249777,-70.856264,168.533258,34.964307,-71.662728,309.653238,62.619400
composition,patchy,0.26900,0.52360,43,-72.524608,23.043247,5.727997,-71.233069,31.824233,8.979754,-70.913698,44.872305,10.967093,-70.627369,57.846207,13.081384,-70.876773,70.580174,16.225836,-70.797403,92.522848,19.493371,-70.773370,126.101653,24.641962,-70.788047,180.453988,36.674439,-71.056468,322.553020,67.225942
composition,patchy,0.26900,0.52360,44,-70.889158,24.934995,5.369377,-69.978283,31.670987,8.933062,-70.233729,42.258680,11.418639,-70.178072,55.195348,13.655474,-70.332033,69.157622,16.687626,-70.275085,92.654457,19.543415,-70.273616,124.306400,24.622121,-70.702615,179.633787,36.106310,-70.791341,323.970434,66.256198
composition,patchy,0.26900,0.52360,45,-71.358183,30.375087,5.296992,-70.800555,35.395262,8.718018,-69.739875,44.569591,11.597156,-69.775694,56.597501,14.211545,-69.767877,73.319280,16.769718,-70.019041,95.991962,20.029476,-70.458674,131.172681,25.062283,-70.743581,184.971464,38.262801,-70.906107,328.301634,69.005377
composition,patchy,0.26900,0.52360,46,-73.007945,28.838143,5.070282,-72.600572,35.646735,8.246971,-71.880538,43.812219,11.034922,-71.128339,53.208769,14.041846,-70.820280,67.022921,16.987217,-70.805994,88.077569,20.509586,-71.080079,122.259617,25.827573,-71.007428,176.553049,38.086815,-71.585039,314.827551,68.845072
composition,patchy,0.26900,0.52360,47,-74.068240,28.764847,4.642860,-73.403614,31.635492,7.819770,-73.469415,37.587232,10.767997,-72.189741,45.601335,13.716927,-71.396960,57.615793,16.978019,-71.203516,84.988602,19.076393,-71.404473,116.607833,24.302350,-71.682322,171.338902,35.679466,-71.918680,302.065317,66.570176
composition,patchy,0.26900,0.52360,48,-70.430715,30.839755,4.345214,-70.556946,32.958364,7.812060,-71.110081,38.104598,11.250987,-71.025793,46.003304,14.674002,-71.472644,65.037326,16.571772,-71.241694,89.020288,19.038498,-71.072747,118.578748,24.724965,-71.490051,177.947627,34.566319,-71.549222,316.171588,64.498517
composition,patchy,0.26900,0.52360,49,-69.007206,31.427775,5.851012,-68.464630,32.870679,8.300807,-69.160223,38.184489,11.315347,-69.380436,47.519369,14.433852,-70.243553,65.325141,16.835580,-70.810170,92.994371,18.960106,-71.141099,128.056457,23.932388,-71.360810,183.870969,35.258214,-71.667142,316.656568,66.807997
composition,patchy,0.26900,0.52360,50,-65.364744,25.424711,5.088499,-65.725559,32.097241,8.471361,-67.210354,40.629474,11.389043,-69.168548,52.558402,13.882363,-69.273619,67.662782,16.669048,-70.053060,92.037379,19.613306,-70.351673,128.106934,24.518167,-70.570114,181.770136,36.457374,-70.806398,319.525319,68.631450
composition,patchy,0.26900,0.52360,51,-66.758106,26.025186,5.074234,-67.575555,32.042342,8.821378,-67.577267,40.759138,11.832807,-68.077964,56.360094,13.476056,-68.677758,70.802974,16.245317,-69.057624,92.256846,19.302030,-69.502155,122.417831,25.171441,-69.699890,184.957324,36.312643,-70.270616,321.791186,68.121622
composition,patchy,0.26900,0.52360,52,-64.311111,20.882724,5.926710,-64.353758,29.701105,9.167840,-65.226673,39.031413,12.104166,-66.653010,53.806385,13.835971,-67.657007,67.461044,16.604821,-68.067773,85.541890,20.389336,-68.762074,115.447564,26.590970,-69.429294,177.587567,37.505611,-69.501697,307.992990,70.594755
composition,patchy,0.26900,0.52360,53,-63.030635,23.903235,5.213033,-63.063762,32.118850,8.488847,-63.868848,38.648472,11.914204,-65.929568,50.153448,14.520810,-66.440786,64.479168,17.647726,-67.067272,87.687373,20.977484,-67.505949,122.034383,26.636482,-68.587776,179.609174,39.110909,-69.019242,305.382502,72.441203
composition,patchy,0.26900,0.52360,54,-64.860580,29.195645,4.611883,-66.532395,32.440422,7.942387,-65.678267,37.076206,11.355632,-66.508532,45.693152,14.555587,-67.171157,61.278587,17.249933,-67.108076,86.624049,20.033403,-67.649423,121.958615,25.443108,-68.428220,180.791899,37.705143,-69.024834,309.506355,71.007002
composition,patchy,0.26900,0.52360,55,-67.317532,35.197943,5.081365,-67.395434,33.747816,7.292142,-68.872060,37.554456,10.459148,-68.104241,43.499926,13.959156,-68.140133,59.077022,16.634399,-67.928903,85.350732,18.801266,-68.791728,117.949342,23.723377,-69.702830,174.371995,34.664666,-69.700518,310.024187,64.830864
composition,patchy,0.26900,0.52360,56,-67.146340,26.929187,4.300882,-68.088008,30.702279,7.656816,-68.263842,34.879238,11.194703,-68.411388,42.111938,14.787211,-68.498453,59.330907,17.070448,-69.108199,84.114180,19.982822,-69.909677,117.635994,24.917818,-70.375203,177.554580,35.402810,-70.288909,308.654081,67.221440
composition,patchy,0.26900,0.52360,57,-68.659027,26.443147,4.513366,-68.441348,31.282110,8.062766,-69.241582,37.391743,11.364167,-69.651971,47.966875,14.080860,-69.746063,63.125172,16.729209,-70.192835,88.766230,19.423814,-70.283461,124.890066,23.691087,-70.152490,180.532095,34.426858,-70.564582,326.145938,64.493912
composition,patchy,0.26900,0.52360,58,-68.532091,20.811256,5.862088,-69.766241,30.509551,8.792476,-69.867544,39.074030,11.871097,-70.389535,52.046750,14.433171,-70.327314,71.515467,16.102983,-70.645143,91.585283,19.712373,-70.909761,129.416436,24.091350,-70.751382,186.424901,35.375504,-71.180072,330.410877,65.731052
composition,patchy,0.26900,0.52360,59,-68.026029,24.983852,5.321651,-70.014852,29.766133,8.870920,-69.824467,37.537671,12.233539,-70.473803,52.622943,14.426726,-70.860723,73.247766,16.176078,-70.596804,95.866024,19.996546,-70.844624,136.981003,24.979474,-71.385969,195.999777,37.534267,-71.267631,335.910480,70.342253
composition,patchy,0.26900,0.52360,60,-67.861780,16.611959,6.638841,-68.792897,27.470152,9.030484,-69.972711,36.835746,11.711763,-70.043339,47.841910,14.509497,-70.726199,65.366077,16.832874,-71.390218,90.128506,20.189261,-71.612690,128.877815,25.096649,-71.817142,186.471230,37.369012,-71.367443,323.503732,69.580736
composition,patchy,0.26900,0.52360,61,-69.658943,21.340344,5.663354,-70.085055,30.174562,8.894370,-70.127559,39.861215,11.708282,-70.137415,54.719947,13.458251,-70.458791,68.430893,16.353753,-70.690515,86.859852,20.691329,-71.302122,127.930941,24.813956,-70.900149,180.038817,37.176042,-71.344203,312.388433,69.686837
composition,patchy,0.26900,0.52360,62,-69.405977,29.187699,5.500914,-69.417643,32.885151,8.884378,-69.481578,40.932230,11.959485,-70.198508,55.168739,13.930851,-70.879067,69.411824,16.752807,-70.976791,89.589637,20.322419,-70.784868,122.745217,25.137904,-70.311764,176.727399,36.474121,-71.411119,306.475056,67.761148
composition,patchy,0.26900,0.52360,63,-67.297053,29.938019,5.976763,-67.470265,31.538820,9.062431,-67.700908,39.294329,12.302939,-69.053137,54.013176,14.218346,-69.605924,68.510674,17.278096,-69.607618,92.088619,20.546956,-69.221344,125.974727,25.742046,-69.499993,182.909519,36.916628,-70.349422,321.324974,68.013585
composition,patchy,0.26900,0.52360,64,-66.883409,22.397370,5.861553,-67.717397,30.403198,9.371905,-67.896420,39.691027,12.474766,-67.921382,52.720810,15.147344,-68.836495,72.068536,17.430499,-68.775951,93.831068,21.026411,-69.115673,126.582717,26.874476,-69.789954,180.483085,39.077933,-69.591582,327.987192,69.944248
composition,patchy,0.26900,0.52360,65,-69.303320,27.611931,4.937269,-68.702606,37.235030,7.837548,-68.456740,45.484607,10.688437,-68.625137,54.087896,13.939305,-68.979969,71.380896,16.241588,-69.504613,93.734194,19.085948,-69.511305,125.115703,24.171182,-69.669280,182.208789,34.635220,-70.395443,314.923091,66.449148
composition,patchy,0.26900,0.52360,66,-68.885852,28.740232,5.293180,-68.610606,35.023183,8.289865,-68.749018,44.610488,10.837226,-69.384436,55.872936,13.422509,-70.256105,72.777372,15.762274,-70.482048,94.610716,18.852483,-70.389725,130.173111,23.490185,-70.724866,188.131283,34.987627,-71.128155,336.221209,64.878200
composition,patchy,0.26900,0.52360,67,-69.549060,30.104435,5.339332,-69.044578,35.091272,8.285218,-70.377962,44.153993,10.992756,-70.282195,55.491324,13.484822,-70.748672,71.898693,15.698225,-71.124382,92.590113,18.767318,-71.638388,125.912251,23.766333,-71.997367,184.186709,34.168816,-72.103474,326.280861,63.985553
composition,patchy,0.26900,0.52360,68,-70.076342,39.419735,5.321158,-70.810678,39.402165,7.837746,-70.608483,45.131646,11.036832,-71.671541,55.154538,13.815309,-71.309743,70.867778,16.267008,-71.877721,92.504375,19.468360,-71.608592,124.128143,25.000941,-72.023999,188.561647,35.681903,-71.837014,332.997661,66.218707
composition,patchy,0.26900,0.52360,69,-70.947409,29.491864,4.389822,-71.352896,34.541541,7.617495,-71.326527,40.455993,10.815143,-71.117634,49.283593,13.785908,-70.941103,66.300621,15.523751,-70.853055,83.180697,19.083135,-70.459425,116.409320,23.798572,-70.669198,179.784118,33.657388,-71.468108,309.123314,64.854671
composition,patchy,0.26900,0.52360,70,-71.438540,18.146129,6.528051,-71.626803,30.882202,8.753012,-71.687154,39.829905,11.608641,-70.965691,53.998625,13.582431,-70.714621,70.435779,15.736176,-70.744933,89.427190,19.314764,-70.857909,127.979499,23.635881,-70.933913,188.785943,34.677914,-71.305034,320.681966,68.319976
composition,patchy,0.26900,0.52360,71,-71.684110,26.064310,5.101516,-71.860873,33.188628,8.483234,-71.314627,42.425461,11.293859,-70.551672,55.858502,13.587710,-70.258013,71.577207,16.370566,-70.201885,94.803720,19.569364,-70.357554,130.287581,24.673741,-70.965938,192.528684,35.697675,-71.131244,339.260859,68.184884
composition,patchy,0.26900,0.52360,72,-71.843559,27.028967,5.106641,-71.678143,33.300898,8.863984,-71.621936,41.079452,12.433889,-71.235893,59.012632,14.260776,-70.845631,78.122185,16.586861,-70.868035,101.688814,20.107354,-70.828086,138.040691,25.280472,-71.010651,197.300455,36.644214,-71.174408,347.479696,68.162024
composition,patchy,0.26900,0.52360,73,-74.145780,24.112548,5.501111,-73.507954,30.009662,9.212688,-72.430983,39.292026,12.180683,-72.007566,53.463168,14.673983,-72.071131,74.998221,16.351495,-72.188433,97.973125,19.562803,-72.063162,127.580852,25.460701,-71.975619,185.049826,36.144360,-71.970841,326.216068,66.856730
composition,patchy,0.26900,0.52360,74,-73.081402,23.847962,5.004249,-72.503474,30.059678,8.503910,-72.065488,37.506069,11.557494,-72.259081,47.668995,14.584933,-72.607699,68.090925,16.210395,-71.965808,91.555916,18.918374,-71.647300,123.233451,24.251740,-71.644834,180.501519,34.709211,-71.744557,316.453545,64.514407
composition,patchy,0.26900,0.52360,75,-70.597234,18.642633,5.483334,-69.361329,26.526252,8.431725,-69.622925,32.997834,11.571684,-70.184220,42.191724,14.539667,-71.297238,60.168689,16.290603,-71.412468,81.627167,19.119262,-71.518857,113.614302,24.299400,-71.738615,172.721387,35.454084,-71.756630,304.767605,66.734536
composition,patchy,0.26900,0.52360,76,-72.873500,19.985057,5.831443,-71.686500,28.364409,9.014800,-71.150732,36.785171,11.980367,-71.278826,50.001667,14.106843,-71.603720,66.713230,16.227977,-71.821570,85.502455,19.939831,-71.811876,119.495645,25.583286,-71.448139,183.771222,36.305578,-71.718532,317.887435,66.932460
composition,patchy,0.26900,0.52360,77,-75.379761,19.630291,5.740256,-72.270809,28.877178,8.704603,-71.855801,38.041127,11.293861,-71.774843,50.345787,13.386235,-71.455862,64.603394,15.760509,-71.216096,84.936752,18.775021,-70.863735,114.127185,23.964268,-70.904178,173.932112,34.140467,-71.453440,308.995273,62.859760
composition,patchy,0.26900,0.52360,78,-70.058867,23.258969,5.010266,-70.360761,29.838794,8.473876,-70.501229,36.467200,11.915301,-70.903084,50.782029,13.769912,-70.634812,65.794981,16.142880,-70.334921,86.482507,19.584699,-70.516578,121.926327,24.458633,-70.334877,190.317736,33.078282,-70.635072,316.829306,63.659015
composition,patchy,0.26900,0.52360,79,-70.173269,27.870559,4.714868,-70.476122,32.905834,8.183504,-70.741285,40.198145,11.232624,-69.920318,53.381493,13.202653,-69.713550,67.188808,15.921522,-69.693463,89.755428,18.601195,-69.876398,119.839902,23.432633,-69.788330,186.330401,32.292418,-70.290593,324.896634,61.594844
composition,patchy,0.26900,0.52360,80,-70.015632,30.278971,4.825159,-69.311869,33.947282,8.180371,-70.035603,41.326643,11.010124,-69.623795,53.570178,13.043889,-69.427714,66.635817,15.785585,-69.093667,87.164134,18.802044,-69.524335,116.925308,24.002088,-69.493449,181.765099,33.487897,-69.960641,321.769740,63.415418
composition,patchy,0.26900,0.52360,81,-69.713585,35.595338,5.843660,-69.756531,37.267088,8.338042,-69.362443,48.525179,10.401003,-69.596162,61.581274,12.458195,-69.435944,73.465243,15.424767,-69.379055,94.408811,18.239593,-69.468137,124.143334,23.317976,-69.873068,182.791586,33.966128,-69.898286,329.224348,64.569220
composition,patchy,0.26900,0.52360,82,-70.819513,30.533189,4.638936,-69.716019,36.845231,7.860241,-69.370222,43.652278,11.044535,-69.120594,54.241577,13.831900,-69.470926,71.211752,16.187074,-69.593027,94.000394,18.930324,-69.740564,127.802501,23.961081,-70.049730,185.906697,35.384137,-70.296080,325.568393,65.821326
composition,patchy,0.26900,0.52360,83,-68.134856,20.372580,5.789192,-67.153086,31.423222,8.361304,-67.711850,40.004674,11.273946,-68.072382,50.059010,14.445174,-68.601607,69.890859,16.394829,-68.868840,96.065654,18.813461,-68.963696,130.203434,23.896698,-70.121866,187.425145,36.014011,-70.407669,325.219317,68.044770
composition,patchy,0.26900,0.52360,84,-63.394342,13.250496,6.956061,-66.667827,22.356437,9.950790,-68.259146,35.260711,11.306814,-68.987596,45.465214,13.851870,-69.862997,59.927197,16.620774,-70.443245,82.860201,19.357402,-70.708096,113.926650,24.615756,-71.341877,172.670747,35.696331,-71.208916,305.701682,67.533390
composition,patchy,0.26900,0.52360,85,-70.530894,13.815844,6.466692,-69.637260,22.040386,9.376520,-70.814769,31.410985,11.550585,-71.343877,41.052727,14.326464,-71.631187,57.358457,16.394102,-72.281710,78.750545,19.206619,-72.512689,109.562179,24.170181,-72.282591,167.991334,34.777324,-71.794503,294.010254,65.946963
composition,patchy,0.26900,0.52360,86,-70.546962,13.916328,6.326666,-70.194656,22.272907,9.042620,-69.841994,30.573257,11.595486,-71.073290,40.998935,14.119840,-72.633381,59.249831,15.689318,-72.728993,78.228145,18.573672,-72.092230,108.126612,23.390306,-71.326577,167.468154,32.866757,-72.137542,291.069726,63.234849
composition,patchy,0.26900,0.52360,87,-69.946998,21.347370,5.605152,-70.115489,29.386050,8.957617,-70.611129,38.874960,11.646551,-70.980278,51.831049,13.900237,-71.183510,68.488826,15.924908,-71.238935,87.158775,19.313094,-70.992196,119.843683,24.208070,-71.111682,179.532893,34.161785,-71.206780,307.446509,64.224122
composition,patchy,0.26900,0.52360,88,-66.961086,23.046080,5.471048,-67.511280,30.316098,8.837333,-69.021405,40.014216,11.260289,-69.039827,51.122922,13.731939,-68.797095,66.780175,15.932741,-68.952121,87.130052,18.928308,-69.688192,119.142568,23.383896,-69.769370,174.780889,33.551469,-70.116576,309.977202,62.732097
composition,patchy,0.26900,0.52360,89,-68.893267,26.706429,4.787116,-70.350588,32.333689,7.870049,-70.158781,39.085070,10.949099,-70.363881,47.744376,13.900738,-70.421141,62.404120,16.646293,-70.858257,86.904265,19.212890,-71.217347,124.954645,22.789785,-70.962147,172.901316,34.073590,-71.285158,311.782117,63.696113
composition,patchy,0.26900,0.52360,90,-72.817044,16.043567,6.056729,-71.276076,24.692910,8.896577,-71.130207,32.919117,11.691851,-70.402699,45.135574,13.939227,-70.229867,62.684699,15.834133,-70.535942,85.085019,18.838289,-71.063142,122.622410,22.882653,-70.420358,173.486448,33.642771,-71.225391,308.676171,63.442837
composition,patchy,0.26900,0.52360,91,-70.996952,11.990297,7.030115,-69.468275,19.952482,10.104146,-68.711195,30.563266,12.263580,-68.830141,46.878475,13.375554,-68.818459,63.776862,15.193023,-69.280717,82.867657,18.262955,-69.884412,113.361383,22.700682,-70.190879,164.317456,32.803803,-70.334805,301.357832,61.091340
composition,patchy,0.26900,0.52360,92,-68.351897,12.319421,7.190362,-69.478175,21.422793,9.862624,-67.829159,31.989954,12.108611,-67.453263,47.902525,13.535063,-68.315527,66.450953,15.237457,-68.662014,85.200787,18.790212,-69.169519,123.982587,22.952628,-69.490084,177.689905,34.498157,-69.916557,316.314874,64.185253
composition,patchy,0.26900,0.52360,93,-69.196699,29.479683,5.218426,-68.205558,33.484167,8.317896,-67.788678,40.999023,11.281925,-68.128820,53.531981,13.527965,-69.190525,70.090308,15.715280,-69.178170,87.510344,19.901155,-69.235060,126.367909,23.981640,-69.437279,183.573183,35.141994,-69.996136,318.429089,66.773507
composition,patchy,0.26900,0.52360,94,-69.406003,30.612482,5.546168,-68.834304,33.048433,8.392184,-70.595721,40.283444,11.339284,-70.701953,51.669297,13.912020,-70.952264,69.158779,15.991995,-70.658521,88.039117,19.829612,-70.186191,124.815046,24.616792,-70.569079,186.912877,35.539426,-70.935219,319.472592,67.269358
composition,patchy,0.26900,0.52360,95,-73.246946,19.459133,5.803910,-73.037308,27.087813,9.183505,-73.183551,36.113502,11.951971,-72.437379,47.526560,14.613359,-72.220879,67.269951,16.148791,-71.867101,85.997460,19.498962,-71.506009,117.152292,24.570061,-71.124445,173.973893,35.013325,-71.754134,303.640811,66.510539
composition,patchy,0.26900,0.52360,96,-72.817044,16.043567,6.056729,-71.881008,24.227405,9.155061,-71.677773,32.188320,12.040821,-72.523584,42.957912,14.584544,-73.147064,60.564285,16.504694,-72.476527,81.847052,19.386994,-71.757726,113.753252,24.266812,-71.278941,170.154969,34.657829,-72.168995,303.830402,64.433187
composition,patchy,0.26900,0.52360,97,-73.357870,14.807629,6.474521,-71.263946,24.098955,9.172026,-70.891174,33.207294,11.599436,-71.331549,43.485301,14.133123,-71.075952,58.846212,16.451472,-71.154296,80.383885,19.191464,-70.714003,113.729092,23.495881,-71.425921,173.901990,33.263647,-71.213190,304.726550,64.264524
composition,patchy,0.26900,0.52360,98,-67.209154,13.839366,7.835052,-69.509440,29.649317,8.901850,-68.958246,40.269038,10.918158,-68.716407,50.753559,13.403241,-69.281671,63.853472,16.268007,-69.822890,85.859589,19.257952,-69.974182,123.193491,22.898853,-70.444570,174.081438,33.841680,-70.557922,318.446113,62.984235
composition,patchy,0.26900,0.52360,99,-70.015918,28.422685,4.906608,-69.641960,36.293580,8.095110,-69.792548,43.944189,11.202727,-69.583356,54.572874,13.956387,-69.872572,69.566768,16.769129,-70.299422,92.324546,20.039683,-70.530984,127.889933,24.789369,-70.726846,190.304314,35.340374,-70.724742,326.857967,67.512875
composition,patchy,0.26900,0.52360,100,-71.739822,24.184180,5.623736,-71.145821,32.945056,9.111744,-71.479030,43.944601,11.755797,-71.172726,59.303200,13.644919,-71.017232,74.285144,16.499893,-71.104041,97.040999,19.804348,-70.665995,130.611945,25.425022,-70.791783,189.681187,37.082634,-70.975130,332.517906,68.854656
